986	0	180
965	0	1794
1298	0	1791
2588	0	186
1901	0	2860
2385	0	739
880	0	1625
2401	0	1789
420	0	1802
1483	0	1085
1924	0	1876
580	0	1791
574	0	1789
3657	0	1424
1110	0	1268
580	0	178
2377	0	1562
2997	0	729
2162	0	3725
1379	0	3176
420	0	1089
1336	0	1793
1177	0	1088
982	0	2860
1374	0	2790
2679	0	2649
996	0	2648
1926	0	1847
948	0	1876
3032	0	1789
2599	0	735
3032	0	1087
3895	0	178
2617	0	1235
2964	0	2649
3826	0	2328
2431	0	2908
2675	0	194
986	0	183
2461	0	2651
580	0	183
553	0	2862
1923	0	1876
3198	0	175
3207	0	3726
3821	0	1278
1151	0	3726
2405	0	1789
409	0	182
2950	0	1794
1214	0	185
341	0	3118
1214	0	178
553	0	3178
874	0	676
1336	0	1796
894	0	1086
2149	0	3726
2398	0	1086
1336	0	180
398	0	2651
3183	0	186
580	0	1795
392	0	2538
359	0	3177
2136	0	735
2369	0	2548
359	0	791
2578	0	2649
1336	0	1085
1821	0	2648
1145	0	1796
3649	0	2546
585	0	2651
2136	0	4326
3074	0	181
3040	0	2548
2376	0	2649
3203	0	1575
3039	0	2548
2377	0	1565
4033	0	741
3920	0	3118
2966	0	1789
1177	0	1087
891	0	2518
389	0	184
346	0	176
1346	0	3789
1335	0	1789
3591	0	1789
1825	0	1774
3183	0	182
3880	0	856
3879	0	1277
880	0	2862
2361	0	1847
1485	0	186
383	0	2559
1483	0	1089
3017	0	1789
2361	0	1848
880	0	763
587	0	1789
2679	0	2648
2979	0	2546
4028	0	2548
3190	0	467
3655	0	1394
2575	0	2649
1514	0	1088
4104	0	1794
1177	0	1795
409	0	1087
1177	0	1799
1550	0	1790
2988	0	184
591	0	2649
2404	0	1562
2599	0	733
2461	0	2649
420	0	1085
2617	0	2538
3004	0	2862
1520	0	2549
3002	0	184
3183	0	184
3056	0	2549
3581	0	266
1379	0	3118
880	0	3784
3919	0	2912
2963	0	175
3918	0	1789
576	0	181
2997	0	730
3821	0	2546
3893	0	1606
3073	0	1799
2699	0	2649
874	0	652
3891	0	3726
1335	0	184
2377	0	1564
3184	0	1278
3877	0	1087
331	0	184
378	0	1746
420	0	1789
1188	0	1774
867	0	1795
1517	0	1058
3891	0	3725
1339	0	2538
3202	0	2651
2584	0	1791
4060	0	1790
1330	0	2912
3665	0	2546
2597	0	1739
894	0	1087
1103	0	1277
1957	0	3116
1821	0	2649
4104	0	1793
1555	0	1627
341	0	3116
1379	0	3177
965	0	1797
3895	0	2527
3041	0	2548
2414	0	194
3253	0	2862
2041	0	1086
3825	0	2651
534	0	178
3074	0	184
1214	0	182
1336	0	1790
3202	0	2648
2383	0	2878
2371	0	2328
1926	0	2742
1514	0	1789
3934	0	2651
2171	0	1796
1922	0	1847
965	0	1799
2950	0	1795
2136	0	4224
2601	0	2546
3825	0	2649
874	0	2748
880	0	1794
1210	0	763
4104	0	1792
2587	0	2862
524	0	2563
2960	0	1738
1177	0	1796
2630	0	1842
3032	0	1088
3581	0	2790
4104	0	1795
1177	0	1792
580	0	1789
2137	0	2535
1910	0	1789
880	0	1626
1486	0	2648
3183	0	185
2385	0	2648
1379	0	3178
2148	0	2648
1367	0	2546
2568	0	763
4033	0	738
2148	0	2649
552	0	3178
399	0	2825
2568	0	762
552	0	3177
2960	0	1737
1177	0	186
1335	0	178
983	0	1278
409	0	1085
576	0	182
3672	0	1791
3032	0	181
2417	0	178
3026	0	3274
1167	0	2649
3920	0	3119
1481	0	2546
3649	0	1277
1933	0	1841
4105	0	1562
3919	0	2905
2975	0	179
920	0	186
2192	0	2310
3251	0	1086
548	0	728
1336	0	1794
1807	0	1425
1932	0	1841
3918	0	1796
3251	0	1088
3664	0	2862
2599	0	734
1163	0	2790
1189	0	2648
3672	0	1790
420	0	1086
2681	0	185
4038	0	845
359	0	3116
874	0	643
580	0	1794
2383	0	145
409	0	1790
867	0	1791
544	0	1774
1353	0	1278
2954	0	1841
3655	0	2825
3235	0	1672
2402	0	244
3014	0	1776
548	0	730
3911	0	2649
873	0	4005
2406	0	1799
2400	0	2262
1698	0	1789
2366	0	2790
1939	0	1737
1679	0	2011
409	0	181
3664	0	3131
2703	0	3277
3678	0	1277
2671	0	2518
1177	0	1790
3895	0	181
992	0	727
2369	0	2790
2161	0	3725
432	0	194
534	0	181
2417	0	180
1335	0	1085
3229	0	2546
381	0	2860
867	0	1789
2393	0	1562
2417	0	179
1818	0	2548
2966	0	181
2573	0	1616
1817	0	2651
2452	0	179
1214	0	186
1349	0	1278
3938	0	1794
580	0	181
409	0	1088
2377	0	1567
1486	0	2649
1357	0	1277
3002	0	185
1186	0	194
2171	0	1802
992	0	728
4105	0	1574
383	0	2560
2393	0	1608
2599	0	736
1481	0	2860
3032	0	1086
1906	0	2912
2966	0	178
553	0	2861
2366	0	1277
1177	0	1793
1150	0	2648
2966	0	1089
580	0	179
3672	0	1793
409	0	1796
2966	0	1791
1931	0	1842
2599	0	741
2164	0	1606
1955	0	2538
2997	0	731
580	0	1089
4075	0	728
2377	0	1566
2624	0	266
3920	0	3116
3628	0	3471
880	0	174
1142	0	244
1480	0	1795
2138	0	3559
576	0	183
3042	0	2548
4101	0	469
1353	0	1277
431	0	2649
2599	0	737
880	0	3783
383	0	2648
3244	0	1791
1484	0	2862
1103	0	2790
2171	0	181
2157	0	2546
1001	0	1277
580	0	1086
580	0	180
1214	0	181
2700	0	2651
1807	0	1424
1123	0	2548
1298	0	1789
409	0	1789
3033	0	1606
2627	0	2790
1149	0	3343
1336	0	181
2361	0	1876
3919	0	2861
2966	0	1086
1922	0	1876
4066	0	2546
985	0	2546
2180	0	1796
1379	0	3117
369	0	2825
2170	0	1606
3056	0	266
1716	0	1562
3934	0	629
1804	0	1087
381	0	2863
1524	0	3789
3053	0	185
2988	0	1085
1480	0	1796
2362	0	1847
1926	0	1876
2141	0	1088
1340	0	2295
1485	0	185
1330	0	2708
2374	0	1086
3905	0	1562
1157	0	2011
1304	0	2651
1352	0	1278
4105	0	1563
2384	0	727
992	0	1777
1352	0	2546
382	0	2651
1925	0	1847
1351	0	1277
1157	0	2010
1177	0	181
3920	0	3178
3244	0	1790
867	0	1086
4104	0	1789
1298	0	1790
1906	0	2907
2626	0	2790
920	0	185
1154	0	3789
512	0	2862
3569	0	2649
4104	0	1791
2376	0	2651
3244	0	1789
4085	0	1789
986	0	181
1807	0	1423
1924	0	1847
1485	0	184
2385	0	2651
1358	0	1277
3241	0	2546
2171	0	178
3672	0	1789
1480	0	1794
580	0	182
1153	0	2651
2363	0	2547
3090	0	1085
867	0	1089
3654	0	1562
4102	0	1789
867	0	1796
3208	0	2825
1352	0	1623
3582	0	2861
1020	0	2546
2165	0	3679
553	0	2546
1933	0	1842
3920	0	3177
2384	0	729
359	0	3118
2139	0	787
383	0	2649
2371	0	2329
580	0	1790
1956	0	1672
4075	0	731
2409	0	2079
409	0	183
3184	0	1277
894	0	1789
3628	0	1560
1957	0	3118
2162	0	3726
2041	0	2649
880	0	3782
3056	0	1278
420	0	1795
1807	0	1422
1917	0	2862
1821	0	2651
2406	0	727
867	0	1085
1527	0	266
2461	0	2648
4061	0	2539
3826	0	2329
986	0	182
2381	0	2862
1480	0	1789
409	0	1086
3074	0	178
1214	0	184
1932	0	1842
2966	0	1088
2624	0	2548
1153	0	2649
2954	0	1842
3089	0	1789
2141	0	1087
3056	0	1277
983	0	1277
574	0	1086
4101	0	3265
2627	0	266
1303	0	2310
1927	0	1847
1336	0	1789
1122	0	174
1177	0	1791
4108	0	3789
3649	0	2790
2966	0	180
3856	0	266
1931	0	1841
3183	0	179
2606	0	194
548	0	727
1343	0	470
1927	0	1876
1482	0	2546
2998	0	1796
874	0	726
440	0	2310
1177	0	178
2955	0	1842
1693	0	2094
1963	0	1711
583	0	2548
1906	0	2908
2384	0	730
3204	0	2862
364	0	1790
867	0	1794
355	0	4005
3587	0	1606
2384	0	728
1490	0	3711
1122	0	176
3919	0	2908
1177	0	1789
3911	0	2648
4025	0	2861
2966	0	1794
580	0	1087
2399	0	1795
574	0	1087
1361	0	185
2584	0	1789
4085	0	1790
1550	0	1791
4085	0	1791
982	0	2094
2141	0	1086
4101	0	3331
2139	0	788
4075	0	727
346	0	175
992	0	730
3834	0	1799
2658	0	2545
2431	0	2907
2966	0	179
3825	0	2648
1533	0	194
409	0	1794
3033	0	3114
2699	0	2648
867	0	1088
1150	0	2651
2584	0	1790
409	0	1795
1202	0	759
1337	0	2546
1298	0	1793
1911	0	3737
3929	0	2534
1149	0	2648
4033	0	739
2154	0	1674
2998	0	1794
2961	0	3343
2677	0	1799
2997	0	727
3056	0	2548
3040	0	2549
1304	0	2649
1142	0	2548
416	0	3331
3183	0	178
3999	0	3393
2989	0	2546
2188	0	1085
2384	0	731
1353	0	2546
346	0	177
382	0	2648
2699	0	2651
2419	0	2546
3039	0	2549
3056	0	2649
3074	0	185
321	0	2919
1710	0	2862
1482	0	2860
3569	0	2648
335	0	3783
3581	0	2548
1001	0	1278
1336	0	1791
359	0	790
1214	0	180
3911	0	2651
867	0	1790
880	0	3785
341	0	3176
1925	0	1876
2136	0	4324
1358	0	1278
2687	0	1277
1336	0	179
1693	0	2860
2161	0	3726
3202	0	2649
383	0	3343
2141	0	1085
1189	0	2651
3877	0	2651
2599	0	742
346	0	174
2975	0	178
3664	0	3130
2136	0	4325
4104	0	1802
2947	0	4005
4025	0	2862
4075	0	729
3920	0	3117
2115	0	1793
1151	0	3725
3933	0	186
1352	0	1277
3920	0	3176
4040	0	186
880	0	1789
3056	0	2790
3065	0	1395
3998	0	2825
2573	0	1617
553	0	3176
1901	0	2862
1149	0	2649
2398	0	181
3893	0	1601
880	0	3777
2630	0	631
3090	0	1086
1210	0	762
1385	0	1606
3187	0	469
1519	0	3789
1354	0	1277
888	0	2546
1149	0	2651
4104	0	1790
389	0	670
389	0	3480
1364	0	2546
553	0	3177
552	0	3176
420	0	1796
874	0	642
372	0	2821
996	0	2651
1923	0	1847
4050	0	2236
359	0	3117
986	0	179
3918	0	1813
874	0	651
424	0	225
1177	0	1794
538	0	2912
3580	1	1563
356	1	2653
1490	1	1888
1211	1	1980
3029	1	3353
1939	1	2503
996	1	2651
4100	1	2031
4099	1	112
4100	1	2713
3840	1	1562
1319	1	214
1136	1	2825
1507	1	4266
1919	1	254
987	1	214
438	1	2653
386	1	1562
3085	1	1562
1295	1	214
2461	1	214
1209	1	214
2629	1	2653
2583	1	3391
1492	1	779
4099	1	469
3869	1	1565
431	1	1406
2982	1	2653
1481	1	214
1493	1	2503
946	1	169
1507	1	4229
3089	1	728
3933	1	214
3047	1	1564
1028	1	214
1507	1	4154
376	1	2092
3866	1	785
1351	1	1281
1003	1	3528
4100	1	1392
1213	1	3328
1016	1	2327
322	1	1407
2614	1	1562
3089	1	1791
2674	1	1733
940	1	214
1507	1	4202
4096	1	3390
1519	1	1564
2429	1	2212
994	1	856
1915	1	2653
4101	1	1748
4099	1	2765
2367	1	214
949	1	3709
560	1	2263
1710	1	1996
1159	1	214
2449	1	3326
4101	1	3509
2616	1	4332
4100	1	717
4031	1	2653
2699	1	2653
3014	1	214
867	1	185
1507	1	4169
2347	1	3781
1493	1	779
4099	1	1393
3189	1	2653
4099	1	719
2041	1	727
1494	1	1737
2350	1	2653
4025	1	2635
1351	1	3499
3580	1	1565
1939	1	3709
4101	1	3766
900	1	2537
3073	1	214
1490	1	3709
2043	1	3341
2109	1	127
4024	1	3479
3204	1	214
1507	1	4178
3938	1	1791
3641	1	1450
2679	1	456
1508	1	4267
424	1	3740
4101	1	2033
995	1	4280
1349	1	214
2119	1	135
2184	1	1792
1914	1	2798
946	1	4151
2168	1	1636
1493	1	1462
2626	1	214
1910	1	1085
2597	1	2530
2147	1	266
4101	1	2267
4101	1	253
324	1	2653
4100	1	248
1349	1	2653
3633	1	3480
4101	1	502
537	1	650
4100	1	1849
333	1	2653
4100	1	1250
2677	1	1789
3227	1	4296
2149	1	1887
874	1	667
1315	1	2311
356	1	214
1708	1	214
2149	1	1888
1379	1	790
1929	1	1842
2184	1	1777
2158	1	214
2405	1	1790
2062	1	1614
4099	1	262
2183	1	3494
874	1	653
1482	1	2862
390	1	3366
1508	1	1736
1963	1	4208
2412	1	3723
3883	1	214
4099	1	1849
3859	1	4193
4046	1	3794
4046	1	3796
4100	1	783
4100	1	2528
2141	1	3484
2674	1	1244
1910	1	2653
3859	1	3709
4101	1	220
1151	1	3768
4100	1	608
2416	1	175
995	1	4281
4099	1	3270
4099	1	3265
3608	1	3481
867	1	179
1494	1	3711
3920	1	2074
4101	1	2021
2668	1	3378
2677	1	2651
1508	1	488
4100	1	1057
4102	1	2653
4099	1	720
2963	1	3743
1517	1	3406
1508	1	4202
1928	1	1847
4099	1	1892
2184	1	3481
2149	1	3793
4101	1	1250
428	1	2653
1494	1	1461
3898	1	214
4100	1	3805
4101	1	2326
4100	1	1737
3893	1	214
2979	1	1562
420	1	185
1930	1	1842
1557	1	2653
1117	1	2240
986	1	214
1205	1	1777
874	1	3263
2345	1	2653
1016	1	4166
420	1	1790
3630	1	3378
1352	1	3391
383	1	1791
2683	1	214
2696	1	186
1907	1	2266
876	1	135
874	1	747
1508	1	4165
1357	1	832
1507	1	2856
2378	1	3387
2416	1	2653
3850	1	2653
2406	1	2653
1821	1	214
2449	1	1277
2416	1	214
3184	1	2653
1507	1	4270
1149	1	2651
4100	1	2267
420	1	1085
1151	1	3493
2041	1	2648
2674	1	2744
1117	1	139
1507	1	1049
4099	1	2654
4100	1	2303
4053	1	2881
3928	1	214
1915	1	2009
340	1	2741
3029	1	3354
4101	1	254
4100	1	3268
4099	1	2028
1962	1	214
3227	1	4294
2574	1	214
1133	1	2653
2571	1	3330
4100	1	2325
1939	1	1461
3629	1	3436
4100	1	3312
874	1	2494
3038	1	181
3570	1	2535
3186	1	2328
334	1	214
3938	1	184
3852	1	214
868	1	214
874	1	675
1823	1	214
4099	1	259
4099	1	2903
874	1	3770
4100	1	1970
1209	1	2547
2569	1	214
1016	1	2304
4099	1	1860
432	1	214
2161	1	3484
4039	1	214
521	1	214
4099	1	717
3853	1	730
1519	1	1572
1507	1	4191
1920	1	2881
560	1	2264
417	1	214
2120	1	4293
340	1	672
589	1	214
4099	1	3349
386	1	3481
3862	1	2653
4046	1	3801
3839	1	135
4030	1	2653
1507	1	158
1338	1	214
420	1	1791
3938	1	1797
3869	1	1564
1213	1	1393
3633	1	3385
4099	1	597
572	1	3745
4101	1	279
3627	1	214
4099	1	254
4101	1	1421
4101	1	2713
4053	1	2868
976	1	1562
426	1	1991
420	1	2651
2184	1	1085
923	1	214
4099	1	2309
369	1	1430
2449	1	3341
4020	1	1755
3873	1	214
1329	1	3793
1482	1	2302
3047	1	1567
1938	1	1972
3816	1	3793
1028	1	2541
4055	1	2653
3029	1	3357
882	1	849
424	1	2831
1492	1	3711
1717	1	214
2374	1	1643
346	1	214
3089	1	730
560	1	2737
1211	1	214
940	1	1777
1142	1	2544
1352	1	471
590	1	1562
4101	1	1446
583	1	214
3856	1	3341
3041	1	3325
333	1	214
3056	1	1278
4099	1	1421
3200	1	2653
1492	1	2503
2107	1	3295
1824	1	3494
1315	1	3330
880	1	1610
1507	1	1867
1678	1	1393
4099	1	2267
1016	1	2296
1195	1	835
1492	1	1461
359	1	839
3014	1	2653
1507	1	4309
3900	1	214
2664	1	214
2184	1	1791
2139	1	2311
1212	1	2548
874	1	3271
4031	1	214
2139	1	714
3089	1	857
1494	1	779
424	1	464
950	1	821
1899	1	2313
4099	1	1859
950	1	3709
946	1	2545
946	1	772
4099	1	3323
375	1	3480
3047	1	1565
1493	1	2504
4100	1	3269
1351	1	471
4053	1	1069
2140	1	214
867	1	184
3047	1	1562
1960	1	214
1939	1	2842
4100	1	595
2108	1	4180
2363	1	214
2374	1	3490
1519	1	1569
3032	1	3386
1193	1	2654
3008	1	214
1352	1	3499
1007	1	843
346	1	3406
1154	1	214
3668	1	4240
1309	1	214
3847	1	214
4099	1	2303
4100	1	1861
2350	1	1794
4099	1	1875
3662	1	214
4099	1	1889
4099	1	248
1507	1	1591
3040	1	3325
4100	1	1390
2184	1	183
4099	1	603
3630	1	3379
4101	1	2309
2416	1	1562
2184	1	729
1512	1	214
3608	1	3480
435	1	2653
3612	1	214
3586	1	214
4099	1	3509
886	1	214
383	1	2653
4099	1	3341
1222	1	2653
3066	1	2891
4101	1	1586
4025	1	214
1545	1	214
4100	1	1748
2701	1	214
4099	1	252
2668	1	3389
2129	1	633
3668	1	4173
4099	1	3269
2361	1	1852
2361	1	1850
3074	1	1086
420	1	730
1507	1	4311
1492	1	2504
2107	1	3289
4053	1	3309
4104	1	119
3629	1	3378
2184	1	1797
3570	1	3723
890	1	2653
4100	1	1833
2629	1	214
3056	1	3341
2607	1	135
4100	1	1858
1351	1	2493
1213	1	3724
4101	1	262
558	1	214
2957	1	130
2361	1	1853
946	1	1621
3206	1	484
1154	1	1562
1708	1	132
1352	1	3341
990	1	214
3254	1	3350
3044	1	4219
1706	1	214
4100	1	260
4099	1	598
2139	1	3388
4100	1	607
1006	1	214
4020	1	1254
995	1	4233
2402	1	1779
2408	1	214
3869	1	1566
3046	1	2032
1205	1	1801
4100	1	3341
4101	1	782
1349	1	1277
1001	1	214
1352	1	1399
3859	1	1888
4053	1	228
4100	1	111
1351	1	214
946	1	770
2353	1	214
3044	1	4190
2701	1	2818
1507	1	148
2702	1	214
1508	1	4250
1162	1	214
2417	1	3364
966	1	112
3880	1	214
359	1	2900
4100	1	2025
2189	1	287
1482	1	2861
1507	1	4244
2608	1	214
1507	1	4249
962	1	214
420	1	2648
4100	1	2731
2106	1	122
2376	1	714
2139	1	4068
3063	1	214
383	1	1777
1720	1	2653
1486	1	2653
946	1	775
941	1	1996
1353	1	3499
1507	1	4194
3935	1	214
1016	1	2298
2663	1	2653
3226	1	2653
4100	1	1892
3870	1	214
1342	1	3482
386	1	1777
1519	1	1574
385	1	1562
1684	1	647
1555	1	3326
4101	1	3709
4099	1	256
4101	1	1750
4100	1	3793
3633	1	3481
4100	1	2789
976	1	214
2698	1	214
2350	1	1796
912	1	214
4100	1	597
1494	1	2504
3089	1	1797
4100	1	1859
2107	1	3301
340	1	3744
409	1	214
1157	1	3793
1508	1	4129
4101	1	3349
3629	1	3379
4101	1	2303
3036	1	1562
4099	1	261
4099	1	1778
4099	1	2020
1507	1	4328
520	1	214
4101	1	2789
424	1	2710
2362	1	1876
1114	1	214
3590	1	2719
4100	1	760
1353	1	3391
343	1	214
2390	1	214
424	1	2709
4054	1	665
946	1	2320
866	1	4013
4101	1	783
3040	1	214
4066	1	214
2428	1	2653
424	1	1238
3821	1	1281
2686	1	1235
1343	1	2560
2467	1	214
4100	1	2326
1151	1	3499
1507	1	4231
3048	1	214
2374	1	3462
3093	1	2653
4099	1	1277
4100	1	1857
4101	1	2930
1507	1	1594
340	1	1787
1351	1	3341
3093	1	214
4100	1	1586
1494	1	3709
3920	1	2766
2043	1	266
420	1	2649
3853	1	2653
2193	1	214
946	1	1400
420	1	182
995	1	4115
4025	1	690
1364	1	3967
3853	1	727
1186	1	3494
2981	1	3364
933	1	3492
1507	1	4257
2184	1	727
2602	1	214
385	1	1566
1492	1	1462
3623	1	1990
1346	1	1562
995	1	4220
877	1	1864
420	1	1643
4099	1	1047
874	1	3264
4099	1	1973
2610	1	214
529	1	214
1351	1	2546
1508	1	4189
4053	1	3310
1917	1	214
1693	1	214
359	1	1852
416	1	3330
2629	1	1796
4100	1	2024
4096	1	1441
4099	1	2278
2167	1	1871
874	1	2565
874	1	1590
938	1	214
4101	1	3265
1357	1	3341
